id,label,xywh,scanname
https://archief.amsterdam/indexen/deeds/d0092ad0-6e8e-1a7b-e053-b784100aab8a?location=Location2,Oostindien,"646,819,535,153",A23644000073
https://archief.amsterdam/indexen/deeds/9d6d21e2-a3b8-666d-e053-b784100a1840?location=Location1,Lubeck,"3464,1929,412,84",A23647000097
https://archief.amsterdam/indexen/deeds/9d6d21e2-a3b8-666d-e053-b784100a1840?location=Location2,Dermsteijn,"2722,540,435,69",A23647000097
https://archief.amsterdam/indexen/deeds/9d6d21e0-682d-666d-e053-b784100a1840?location=Location1,Texel,"2205,402,249,76",A20015000099
https://archief.amsterdam/indexen/deeds/9d6d21e1-2cde-666d-e053-b784100a1840?location=Location1,Olst,"3605,2040,216,66",A23654000052
https://archief.amsterdam/indexen/deeds/9d6d21e1-2cde-666d-e053-b784100a1840?location=Location2,Bon boven Ceulen,"3919,1958,226,84",A23654000052
https://archief.amsterdam/indexen/deeds/9d6d21e1-2cde-666d-e053-b784100a1840?location=Location3,Doornick in Walschlant,"3408,442,701,74",A23654000052
https://archief.amsterdam/indexen/deeds/9d6d21e1-2cde-666d-e053-b784100a1840?location=Location4,Enchuijsen,"3896,576,256,121",A23654000052
https://archief.amsterdam/indexen/deeds/d0092ad0-6ee7-1a7b-e053-b784100aab8a?location=Location1,Rotterdam,"4129,2363,378,126",NOTG00054000089
https://archief.amsterdam/indexen/deeds/9d6d21e0-0b44-666d-e053-b784100a1840?location=Location1,Sardam,"1337,1148,269,48",A30746000081
https://archief.amsterdam/indexen/deeds/9d6d21e0-0b44-666d-e053-b784100a1840?location=Location2,Hoorn,"1541,2448,155,83",A30746000081
https://archief.amsterdam/indexen/deeds/9d6d21e0-0b44-666d-e053-b784100a1840?location=Location3,Warendorp,"1284,403,409,83",A30746000081
https://archief.amsterdam/indexen/deeds/9d6d21e2-31da-666d-e053-b784100a1840?location=Location1,Schoonen in Denemarcken,"1871,472,362,76",A23657000078
https://archief.amsterdam/indexen/deeds/9d6d21e1-9d7f-666d-e053-b784100a1840?location=Location1,Guinea,"1400,1941,319,101",A30761000030
https://archief.amsterdam/indexen/deeds/9d6d21e1-9d7f-666d-e053-b784100a1840?location=Location2,Asserleben,"1906,2193,493,100",A30761000030
https://archief.amsterdam/indexen/deeds/9d6d21e1-9d7f-666d-e053-b784100a1840?location=Location3,Brunswijck,"1911,1299,442,126",A30761000030
https://archief.amsterdam/indexen/deeds/9d6d21e1-9d7f-666d-e053-b784100a1840?location=Location4,Dordrecht,"2184,730,325,83",A30761000030
https://archief.amsterdam/indexen/deeds/9d6d21e1-9d7f-666d-e053-b784100a1840?location=Location5,Brasil,"2275,1731,254,110",A30761000030
https://archief.amsterdam/indexen/deeds/9d6d21e1-9d7f-666d-e053-b784100a1840?location=Location6,Dordrecht,"2194,584,370,103",A30761000030
https://archief.amsterdam/indexen/deeds/9d6d21e3-7f67-666d-e053-b784100a1840?location=Location1,Silt,"3491,2156,194,79",A23645000078
https://archief.amsterdam/indexen/deeds/9d6d21e3-7f67-666d-e053-b784100a1840?location=Location2,Swammerdam,"3938,729,463,73",A23645000078
https://archief.amsterdam/indexen/deeds/d0092ad0-6f2d-1a7b-e053-b784100aab8a?location=Location1,Luijck,"4682,763,310,131",NOTG00054000284
https://archief.amsterdam/indexen/deeds/9d6d21e2-31db-666d-e053-b784100a1840?location=Location1,Poortugael,"3645,756,388,60",A23650000183
https://archief.amsterdam/indexen/deeds/9d6d21e2-31db-666d-e053-b784100a1840?location=Location2,Oldenburgerlant,"3265,594,517,93",A23650000183
https://archief.amsterdam/indexen/deeds/9d6d21e2-11a6-666d-e053-b784100a1840?location=Location1,Graafschap van Oldenborgh,"3173,323,327,72",A20362000057
https://archief.amsterdam/indexen/deeds/9d6d21e2-11a6-666d-e053-b784100a1840?location=Location2,Noortstrant,"2949,1441,478,67",A20362000057
https://archief.amsterdam/indexen/deeds/9d6d21e2-11a6-666d-e053-b784100a1840?location=Location3,Curacao,"2979,516,214,67",A20362000057
https://archief.amsterdam/indexen/deeds/9d6d21e2-11a6-666d-e053-b784100a1840?location=Location4,Schotlant,"2940,1504,266,74",A20362000057
https://archief.amsterdam/indexen/deeds/9d6d21e1-b6cd-666d-e053-b784100a1840?location=Location1,Londen in Engelant,"2724,709,500,101",A23649000014
https://archief.amsterdam/indexen/deeds/9d6d21e1-b6cd-666d-e053-b784100a1840?location=Location2,Irlant,"3271,2442,232,83",A23649000014
https://archief.amsterdam/indexen/deeds/d0092ad0-6fbe-1a7b-e053-b784100aab8a?location=Location1,Aken,"1473,887,331,108",NOTG00054000354
https://archief.amsterdam/indexen/deeds/d0092ad0-6fbe-1a7b-e053-b784100aab8a?location=Location2,Westindien,"2502,2150,441,121",NOTG00054000354
https://archief.amsterdam/indexen/deeds/9d6d21e1-446d-666d-e053-b784100a1840?location=Location1,Veer in Seelandt,"3410,381,462,75",A23651000048
https://archief.amsterdam/indexen/deeds/9d6d21e2-83dc-666d-e053-b784100a1840?location=Location1,Lubecq,"1159,437,226,66",A23654000156
https://archief.amsterdam/indexen/deeds/9d6d21e2-31df-666d-e053-b784100a1840?location=Location1,Maeghdeb,"3406,2212,322,76",A23646000147
https://archief.amsterdam/indexen/deeds/9d6d21e2-31df-666d-e053-b784100a1840?location=Location2,Hamburgh,"3592,2138,369,116",A23646000147
https://archief.amsterdam/indexen/deeds/9d6d21e2-31df-666d-e053-b784100a1840?location=Location3,Kunninxbergen,"2756,672,426,103",A23646000147
https://archief.amsterdam/indexen/deeds/e557c10e-a84a-7dcb-e053-b784100a971b?location=Location1,Texel,"2613,1068,236,125",KLAC01164000205
https://archief.amsterdam/indexen/deeds/e557c10e-a84a-7dcb-e053-b784100a971b?location=Location2,Oost Vlielandt,"2425,1827,466,101",KLAC01164000205
https://archief.amsterdam/indexen/deeds/e557c10e-a84a-7dcb-e053-b784100a971b?location=Location3,Oost Indien,"1222,647,367,107",KLAC01164000205
https://archief.amsterdam/indexen/deeds/9d6d21e3-688f-666d-e053-b784100a1840?location=Location1,Guinea,"4091,1088,256,96",A30768000114
https://archief.amsterdam/indexen/deeds/9d6d21e3-688f-666d-e053-b784100a1840?location=Location2,Masijck,"4513,2785,377,115",A30768000114
https://archief.amsterdam/indexen/deeds/9d6d21e3-688f-666d-e053-b784100a1840?location=Location3,Bosum,"4525,2672,369,133",A30768000114
https://archief.amsterdam/indexen/deeds/9d6d21e3-8783-666d-e053-b784100a1840?location=Location1,Soffock in Engelant,"2027,1892,217,97",A23657000088
https://archief.amsterdam/indexen/deeds/9d6d21e3-8783-666d-e053-b784100a1840?location=Location2,Holter int lant van Holst,"1457,508,784,79",A23657000088
https://archief.amsterdam/indexen/deeds/d0092ad0-7014-1a7b-e053-b784100aab8a?location=Location1,Tholen,"4912,2298,298,109",NOTG00054000074
https://archief.amsterdam/indexen/deeds/9d6d21e2-9bc4-666d-e053-b784100a1840?location=Location1,Oldenburch,"2860,1812,380,94",A23645000082
https://archief.amsterdam/indexen/deeds/9d6d21e2-9bc4-666d-e053-b784100a1840?location=Location2,Mullijn,"3918,638,203,79",A23645000082
https://archief.amsterdam/indexen/deeds/9d6d21e0-4893-666d-e053-b784100a1840?location=Location1,Eijlandt Utila,"3590,1029,576,102",A30768000139
https://archief.amsterdam/indexen/deeds/9d6d21e0-4893-666d-e053-b784100a1840?location=Location2,Cust van Florida,"4326,3000,258,99",A30768000139
https://archief.amsterdam/indexen/deeds/9d6d21e0-4893-666d-e053-b784100a1840?location=Location3,West Indien,"4038,2326,480,96",A30768000138
https://archief.amsterdam/indexen/deeds/9d6d21e0-4893-666d-e053-b784100a1840?location=Location4,Bordeaux,"3607,803,416,122",A30768000138
https://archief.amsterdam/indexen/deeds/9d6d21e0-4893-666d-e053-b784100a1840?location=Location5,Caije Guosa,"4930,2904,195,106",A30768000139
https://archief.amsterdam/indexen/deeds/9d6d21e0-4893-666d-e053-b784100a1840?location=Location6,Isle de Pinas,"4324,2926,547,103",A30768000138
https://archief.amsterdam/indexen/deeds/9d6d21e0-4893-666d-e053-b784100a1840?location=Location7,St. Marten bij Rochel,"2526,326,369,134",A30768000140
https://archief.amsterdam/indexen/deeds/9d6d21e0-4893-666d-e053-b784100a1840?location=Location8,Honduras,"1481,1718,357,93",A30768000139
https://archief.amsterdam/indexen/deeds/9d6d21e0-4893-666d-e053-b784100a1840?location=Location9,Rouian,"4219,726,296,90",A30768000138
https://archief.amsterdam/indexen/deeds/9d6d21e0-4893-666d-e053-b784100a1840?location=Location10,Eijlandt Gounave,"1460,1531,684,97",A30768000139
https://archief.amsterdam/indexen/deeds/9d6d21e0-4893-666d-e053-b784100a1840?location=Location11,Cabo de St. Anthon,"4725,2832,429,109",A30768000138
https://archief.amsterdam/indexen/deeds/9d6d21e0-4893-666d-e053-b784100a1840?location=Location12,Cabo de Corinthos,"3699,3031,626,100",A30768000138
https://archief.amsterdam/indexen/deeds/9d6d21e0-4893-666d-e053-b784100a1840?location=Location13,Guaijana,"1862,1632,389,85",A30768000139
https://archief.amsterdam/indexen/deeds/9d6d21e0-4893-666d-e053-b784100a1840?location=Location14,Vlissingen,"3781,889,378,120",A30768000138
https://archief.amsterdam/indexen/deeds/9d6d21e2-a439-666d-e053-b784100a1840?location=Location1,Balm,"3860,2300,208,78",A23653000133
https://archief.amsterdam/indexen/deeds/9d6d21e2-a439-666d-e053-b784100a1840?location=Location2,Elseneur,"2658,435,336,71",A23653000133
https://archief.amsterdam/indexen/deeds/9d6d21e1-44a9-666d-e053-b784100a1840?location=Location1,Graeff,"1128,697,312,119",A23649000008
https://archief.amsterdam/indexen/deeds/9d6d21e1-44a9-666d-e053-b784100a1840?location=Location2,Gonnewalde,"699,2365,448,92",A23649000008
https://archief.amsterdam/indexen/deeds/9d6d21e2-842b-666d-e053-b784100a1840?location=Location1,Eswich in Hessenlandt,"1548,446,732,77",A23654000193
https://archief.amsterdam/indexen/deeds/9d6d21e2-842b-666d-e053-b784100a1840?location=Location2,Vlaerdingen,"1568,1827,401,68",A23654000193
https://archief.amsterdam/indexen/deeds/9d6d21e2-842b-666d-e053-b784100a1840?location=Location3,'s Hartogenbosch,"1285,1745,503,77",A23654000193
https://archief.amsterdam/indexen/deeds/9d6d21df-f5e3-666d-e053-b784100a1840?location=Location1,Deventer,"2710,751,438,86",A23646000225
https://archief.amsterdam/indexen/deeds/9d6d21e2-532c-666d-e053-b784100a1840?location=Location1,Suydersee,"4457,1599,322,40",KLAB04784000017
https://archief.amsterdam/indexen/deeds/9d6d21e2-532c-666d-e053-b784100a1840?location=Location2,Edam,"4266,2528,230,102",KLAB04784000017
https://archief.amsterdam/indexen/deeds/9d6d21e2-532c-666d-e053-b784100a1840?location=Location3,Nieu Nederlandt,"4026,1530,601,86",KLAB04784000017
https://archief.amsterdam/indexen/deeds/9d6d21e2-532c-666d-e053-b784100a1840?location=Location4,Enchuijsen,"3523,1696,379,102",KLAB04784000017
https://archief.amsterdam/indexen/deeds/9d6d21e2-532c-666d-e053-b784100a1840?location=Location5,Rotterdam,"3724,3318,401,74",KLAB04784000017
https://archief.amsterdam/indexen/deeds/9d6d21e2-532c-666d-e053-b784100a1840?location=Location6,Niecoop,"4110,552,302,93",KLAB04784000017
https://archief.amsterdam/indexen/deeds/9d6d21e2-532c-666d-e053-b784100a1840?location=Location7,Stockholm,"4889,1359,258,99",KLAB04784000017
https://archief.amsterdam/indexen/deeds/9d6d21e2-532c-666d-e053-b784100a1840?location=Location8,Aelsmer,"4014,717,302,95",KLAB04784000017
https://archief.amsterdam/indexen/deeds/d0092ad0-709b-1a7b-e053-b784100aab8a?location=Location1,Maelmuijden,"4004,1601,475,93",NOTG00054000038
https://archief.amsterdam/indexen/deeds/d0092ad0-709b-1a7b-e053-b784100aab8a?location=Location2,Belem,"3513,1671,276,98",NOTG00054000038
https://archief.amsterdam/indexen/deeds/d0092ad0-709b-1a7b-e053-b784100aab8a?location=Location3,Haderslach,"3645,834,674,113",NOTG00054000038
https://archief.amsterdam/indexen/deeds/9d6d21e3-6918-666d-e053-b784100a1840?location=Location1,Geudens in Oost Vrieslant,"3182,455,821,74",A23654000167
https://archief.amsterdam/indexen/deeds/9d6d21e0-bb67-666d-e053-b784100a1840?location=Location1,Veenhuijsen,"4016,1169,396,101",A30761000045
https://archief.amsterdam/indexen/deeds/9d6d21e0-48da-666d-e053-b784100a1840?location=Location1,Flensborch,"3518,1005,408,109",A30768000106
https://archief.amsterdam/indexen/deeds/9d6d21e0-48da-666d-e053-b784100a1840?location=Location2,op 't Casteel Ceulen in Rio Grande,"4537,2425,701,121",A30768000106
https://archief.amsterdam/indexen/deeds/9d6d21e0-48da-666d-e053-b784100a1840?location=Location3,Stralzunt,"3500,728,450,129",A30768000106
https://archief.amsterdam/indexen/deeds/9d6d21e0-48da-666d-e053-b784100a1840?location=Location4,de Sandtberch,"3902,3256,556,94",A30768000106
https://archief.amsterdam/indexen/deeds/9d6d21e0-48da-666d-e053-b784100a1840?location=Location5,Brasil,"4169,2358,306,114",A30768000106
https://archief.amsterdam/indexen/deeds/9d6d21e0-48da-666d-e053-b784100a1840?location=Location6,Embderlandt,"4661,2159,518,101",A30768000106
https://archief.amsterdam/indexen/deeds/9d6d21e0-48da-666d-e053-b784100a1840?location=Location7,Holsteijn,"4426,1346,319,108",A30768000106
https://archief.amsterdam/indexen/deeds/9d6d21e0-da9d-666d-e053-b784100a1840?location=Location1,Oldenborch,"959,1844,354,76",A23652000071
https://archief.amsterdam/indexen/deeds/9d6d21e0-da9d-666d-e053-b784100a1840?location=Location2,Lubecq,"1703,529,249,72",A23652000071
https://archief.amsterdam/indexen/deeds/9d6d21e2-321e-666d-e053-b784100a1840?location=Location1,Jonsdorff,"3480,1673,276,77",A23652000153
https://archief.amsterdam/indexen/deeds/9d6d21e2-321e-666d-e053-b784100a1840?location=Location2,Dantsich,"4047,1596,206,69",A23652000153
https://archief.amsterdam/indexen/deeds/9d6d21e2-321e-666d-e053-b784100a1840?location=Location3,Alcke aen der Mosel,"2872,572,517,54",A23652000153
https://archief.amsterdam/indexen/deeds/a3cb51cc-376f-50ee-e053-b784100a6caf?location=Location1,Housum,"3456,1046,268,111",KLAB05562000109
https://archief.amsterdam/indexen/deeds/a3cb51cc-376f-50ee-e053-b784100a6caf?location=Location2,Brasil,"3658,1142,235,84",KLAB05562000109
https://archief.amsterdam/indexen/deeds/a3cb51cc-376f-50ee-e053-b784100a6caf?location=Location3,Enchuijsen,"3543,681,387,109",KLAB05562000109
https://archief.amsterdam/indexen/deeds/e557c10e-a627-7dcb-e053-b784100a971b?location=Location1,Hamborgh,"3794,415,340,90",KLAB04781000139
https://archief.amsterdam/indexen/deeds/e557c10e-a627-7dcb-e053-b784100a971b?location=Location2,Mos in Noorwegen,"4805,2168,290,75",KLAB04781000139
https://archief.amsterdam/indexen/deeds/e557c10e-a627-7dcb-e053-b784100a971b?location=Location3,Oost Indien,"4409,477,365,77",KLAB04781000139
https://archief.amsterdam/indexen/deeds/e557c10e-a627-7dcb-e053-b784100a971b?location=Location4,Sonwater,"3738,2092,359,69",KLAB04781000139
https://archief.amsterdam/indexen/deeds/9d6d21e3-f21b-666d-e053-b784100a1840?location=Location1,Westerrijsen,"731,1022,369,67",A20362000058
https://archief.amsterdam/indexen/deeds/9d6d21e1-bfd2-666d-e053-b784100a1840?location=Location1,Rotterdam,"3305,516,381,62",A23652000126
https://archief.amsterdam/indexen/deeds/9d6d21e1-bfd2-666d-e053-b784100a1840?location=Location2,Steenwijck,"3708,1677,368,86",A23652000126
https://archief.amsterdam/indexen/deeds/9d6d21e1-bfd2-666d-e053-b784100a1840?location=Location3,Oldenb.,"4087,1602,292,73",A23652000126
https://archief.amsterdam/indexen/deeds/9d6d21df-ee45-666d-e053-b784100a1840?location=Location1,Dantswick,"1007,1925,389,89",A23645000068
https://archief.amsterdam/indexen/deeds/9d6d21df-ee45-666d-e053-b784100a1840?location=Location2,Sevenhoven,"1474,2018,485,108",A23645000068
https://archief.amsterdam/indexen/deeds/9d6d21e0-68e9-666d-e053-b784100a1840?location=Location1,Gottenb,"3985,1723,225,101",A23650000030
https://archief.amsterdam/indexen/deeds/9d6d21e0-68e9-666d-e053-b784100a1840?location=Location2,Heijdelb,"3455,1778,361,91",A23650000030
https://archief.amsterdam/indexen/deeds/9d6d21e0-68e9-666d-e053-b784100a1840?location=Location3,Courlant,"3344,502,293,82",A23650000030
https://archief.amsterdam/indexen/deeds/a3cb51cc-4fad-50ee-e053-b784100a6caf?location=Location1,Texel,"4253,955,241,90",KLAB05562000062
https://archief.amsterdam/indexen/deeds/e557c10e-bb6d-7dcb-e053-b784100a971b?location=Location1,Swartesluijs,"4440,1215,488,96",KLAC01164000165
https://archief.amsterdam/indexen/deeds/e557c10e-bb6d-7dcb-e053-b784100a971b?location=Location2,Marienhove,"3320,1653,607,98",KLAC01164000165
https://archief.amsterdam/indexen/deeds/e557c10e-bb6d-7dcb-e053-b784100a971b?location=Location3,Embden,"1261,1266,271,77",KLAC01164000166
https://archief.amsterdam/indexen/deeds/e557c10e-bb6d-7dcb-e053-b784100a971b?location=Location4,Haerlem,"3951,2232,354,94",KLAC01164000165
https://archief.amsterdam/indexen/deeds/9d6d21e3-699b-666d-e053-b784100a1840?location=Location1,Westindien,"2539,512,319,73",A20362000034
https://archief.amsterdam/indexen/deeds/9d6d21e3-699b-666d-e053-b784100a1840?location=Location2,Witmont,"2363,868,223,57",A20362000034
https://archief.amsterdam/indexen/deeds/9d6d21e3-699b-666d-e053-b784100a1840?location=Location3,Goeree,"2525,592,190,57",A20362000034
https://archief.amsterdam/indexen/deeds/9d6d21e3-699b-666d-e053-b784100a1840?location=Location4,Bergen op Soom,"2362,349,391,64",A20362000034
https://archief.amsterdam/indexen/deeds/9d6d21e3-699b-666d-e053-b784100a1840?location=Location5,Brasil,"3248,397,156,66",A20362000034
https://archief.amsterdam/indexen/deeds/bebf5fd4-e17b-1e00-e053-b784100af734?location=Location1,Cortrijk in Vlaenderen,"1752,365,792,112",KLAG03343000133
https://archief.amsterdam/indexen/deeds/bebf5fd4-e17b-1e00-e053-b784100af734?location=Location2,Breda,"1872,1197,333,104",KLAG03343000133
https://archief.amsterdam/indexen/deeds/bebf5fd4-e17b-1e00-e053-b784100af734?location=Location3,Leijden,"2266,1115,253,112",KLAG03343000133
https://archief.amsterdam/indexen/deeds/bebf5fd4-e17b-1e00-e053-b784100af734?location=Location4,Guinea,"1713,448,296,96",KLAG03343000133
https://archief.amsterdam/indexen/deeds/e557c10e-a62a-7dcb-e053-b784100a971b?location=Location1,Guinea,"4865,1767,355,83",KLAC01164000187
https://archief.amsterdam/indexen/deeds/e557c10e-a62a-7dcb-e053-b784100a971b?location=Location2,Curacao,"4638,860,376,104",KLAC01164000187
https://archief.amsterdam/indexen/deeds/e557c10e-a62a-7dcb-e053-b784100a971b?location=Location3,Nieu Nederlant,"4784,975,469,93",KLAC01164000187
https://archief.amsterdam/indexen/deeds/e557c10e-a62a-7dcb-e053-b784100a971b?location=Location4,Cortrijck,"1150,1056,491,142",KLAC01164000188
https://archief.amsterdam/indexen/deeds/e557c10e-a62a-7dcb-e053-b784100a971b?location=Location5,Hooren,"4238,862,282,108",KLAC01164000187
https://archief.amsterdam/indexen/deeds/e557c10e-a62a-7dcb-e053-b784100a971b?location=Location6,Herrifort wt Engelant,"3850,659,1129,120",KLAC01164000187
https://archief.amsterdam/indexen/deeds/9d6d21e0-68ea-666d-e053-b784100a1840?location=Location1,Stockholm,"1126,602,323,65",A23658000095
